Address,Latitude,Longitude,Category,Incident
"Shiv Leela Apartment, Lamington Rd, Pannalal Terrace, Grant Road East, Bharat Nagar, Girgaon, Mumbai, Maharashtra 400007, India",18.9628873,72.820931,Ogling/Facial Expressions/Staring," some inappropriately touched my behind. The streetlights are not effective, it was very dark.  
						  More Information »
« Less Information
"
"7, Waterloo St, Newland, College Square, Kolkata, West Bengal 700009, India",22.5745254,88.3644645,Taking pictures," talking objectionable picture of my friend in bus.  
						  More Information »
« Less Information
"
"BTM 2nd Stage, Kuvempu Nagar, Stage 2, BTM 2nd Stage, Bengaluru, Karnataka, India",12.9140788,77.6188862,Catcalls/Whistles," Two guys on a scooty passed in front as we were crossing the lane, they whistled and said ""meoww""  
						  More Information »
« Less Information
"
"New Janak Puri, Anup Nagar, Adarsh Nagar, Bindapur, New Delhi, Delhi 110059, India",28.60852965,77.06616508067111,Chain Snatching / Robbery," i was going to a friend's house and was wearing a nice chain. there were two people on the bike and they suddenly came and tried to take away...  
						  More Information »
« Less Information
"
"Haider Pur, Shalimar Bagh, New Delhi, Delhi 110088, India",28.7096432,77.1691744,Ogling/Facial Expressions/Staring," one girl who lives in haider pur village was discomforted by a man who constantly kept on staring her and was looking her in a very cheap way.  
						  More Information »
« Less Information
"
"Victoria Terminus, Friends Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.067551,72.87880051277673,Stalking," Guy following  
						  More Information »
« Less Information
"
"Sector 8, Vasundhara, Ghaziabad, Uttar Pradesh, India",28.6642444,77.37043199881894,Stalking," I was coming back from my school with my friends and a boy on scooty slowed down his scooty speed. We felt awkward but decided to ignore him....  
						  More Information »
« Less Information
"
"Vraj Vihar, Dahanu, Maharashtra, India",19.98074235,72.90254954030664,Poor / No Street Lighting," bad lights in the area  
						  More Information »
« Less Information
"
"Poonam Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.1429335,72.8552066,Ogling/Facial Expressions/Staring," Near school, I was looked at in an inappropriate manner  
						  More Information »
« Less Information
"
"Olof Palme Marg, DDA Flats, Munirka, New Delhi, Delhi 110067, India",28.5526792,77.1738112,Commenting," a group of men were standing who commented on every girl who passed by the.  
						  More Information »
« Less Information
"
"Chemistry Block, Delhi, 110007, India",28.6138954,77.2090057,Touching /Groping," a guy followed my friend and tried to hold her hand  
						  More Information »
« Less Information
"
"Chhatrapati Shivaji Terminus Railway Station, Mumbai, Maharashtra 410208, India",18.9398641,72.8354116,Touching /Groping," Have been touched and groped while working on the platform  
						  More Information »
« Less Information
"
"BR Tower, 21, Guwahati - Shillong Rd, Opp Hotel Priya Place, Bora Service, Ulubari, Guwahati, Assam 781007, India",26.1702036,91.763125,Touching /Groping," one of my friend was taking tutions and her tutor started touching her in inappropriate ways  
						  More Information »
« Less Information
"
"Cumballa Hill, Mumbai, Maharashtra 400026, India",18.968623,72.8068368,Stalking," a boy was following me as i entered the garden.  
						  More Information »
« Less Information
"
"Balawala, Dehradun, Uttarakhand, India",30.2579123,78.1140321,Touching /Groping," a aman tried to touch me in appropriately  
						  More Information »
« Less Information
"
"VSNL Colony, Greater Kailash Enclave I, Greater Kailash, New Delhi, Delhi 110048, India",28.6138954,77.2090057,Catcalls/Whistles," two young boys were whistling at a girl who was going back from her work.  
						  More Information »
« Less Information
"
"Kurla Junction, Station Rd, Kurla, Mumbai, Maharashtra 400024, India",19.0652797,72.8793805,Touching /Groping," That day trains were running late and platform was over crowded. As I moved upwards on the bridge to go on platform no. 1 a man started touching...  
						  More Information »
« Less Information
"
"Andheri, Maharashtra 400053, India",19.1196976,72.8464205,Indecent exposure," abused by a family memeber sexually at home  
						  More Information »
« Less Information
"
"Bandar Ali Stop, Sopara, Samel Pada, Nalasopara West, Nala Sopara, Maharashtra 401203, India",19.41744235,72.81759745672312,Commenting," I was coming home from my office when some goondas sitting nearby commented at my appearance.  
						  More Information »
« Less Information
"
"Sobo central mall, Gamdevi, Mumbai, Maharashtra 400007, India",18.9584855,72.8122522,Ogling/Facial Expressions/Staring," WHILE WAITING FOR A CAB, A BOY WAS CONTINUOUSLY STARRING AT ME.  
						  More Information »
« Less Information
"
"Panjim, Goa 403001, India",15.4989946,73.8282141,Catcalls/Whistles," teased by someone in the bus  
						  More Information »
« Less Information
"
"Sir P Pattani Rd, Krishna Nagar, Bhavnagar, Gujarat 364002, India",21.7718836,72.1416449,Sexual Invites," i was given a sexual remark  
						  More Information »
« Less Information
"
"2, NH11C, Durgadas Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",26.897403699999998,75.76123741016859,Ogling/Facial Expressions/Staring," a liftman was looking at me in the elevator and i didnt like the way he was starring  
						  More Information »
« Less Information
"
"Bais Godaam Flyover, Civil Lines, Jaipur, Rajasthan 302005, India",26.9096783,75.7812494,Ogling/Facial Expressions/Staring," was in a mall elevator and the liftman was looking at me and i did not like the way he was lookinh and i felt violated but i did not know what...  
						  More Information »
« Less Information
"
"Sector-16, Vashi, Navi Mumbai, Maharashtra 400703, India",19.075784,72.9952364,Touching /Groping," i was in the bus and there was this man who purposely fell on me and touched me unppropriately as an excuse.  
						  More Information »
« Less Information
"
"Sector-16, Vashi, Navi Mumbai, Maharashtra 400703, India",19.075784,72.9952364,Touching /Groping," i was in the bus and there was this man who purposely fell on me and touched me inappropriately as an excuse.  
						  More Information »
« Less Information
"
"bhawarakua square, Indore, Madhya Pradesh 452007, India",22.7203616,75.8681996,Ogling/Facial Expressions/Staring," It was around 10:30 pm. I was supposed to receive my female friend and as soon as she came to me a group of 7-8 grown up men started passing...  
						  More Information »
« Less Information
"
"New Extension, Mahadeshwara Nagar, Stage 2, BTM 2nd Stage, Bengaluru, Karnataka 560076, India",12.9140788,77.6188862,Stalking," I have seen boys stalking, whistling at girls.  
						  More Information »
« Less Information
"
"Byculla East, Byculla, Mumbai, Maharashtra, India",18.9777806,72.8337654,Ogling/Facial Expressions/Staring," a boy was continuously starring me.  
						  More Information »
« Less Information
"
"Central Railway Mumbai CST Karyalaya, St George Rd, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001, India",18.9332665,72.8345146,Ogling/Facial Expressions/Staring," A  group of boys was standing near us and were making weird expressions and as we moved away they started whistling.  
						  More Information »
« Less Information
"
"Kalindi Colony, New Friends Colony, New Delhi, Delhi 110065, India",28.5702865,77.2668244,Taking pictures," a girl witnessed somebody clicking her pictures although not sure.  
						  More Information »
« Less Information
"
"Pocket 2, Mayur Vihar, New Delhi, Delhi 110091, India",28.605239,77.3061342,Stalking," It was late evening I was going to the nearby market alone to buy provition. A strange middle aged man, lean and short was coming towards me,...  
						  More Information »
« Less Information
"
"Mahatma Gandhi Marg, Gas Turbine Power Station, IP Estate, New Delhi, Delhi 110002, India",28.63269145,77.24559048072408,Stalking," a girl while going to the metro station saw somebody stalking her while talking to somebody on the phone. he followed her for 20 minutes and...  
						  More Information »
« Less Information
"
"Udyog Nagar, Block A, Jwalapuri, Paschim Vihar, New Delhi, Delhi 110087, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," I was in the metro and a person was continuously staring at me, I avoided and then when he got down at the uttam nagar station he stood   just...  
						  More Information »
« Less Information
"
"Batehar, Tarna, Mandi, Himachal Pradesh 175001, India",31.7042737,76.9282785,Touching /Groping," We conducted a survey as part of our sociology assignment course offered in IIT. The women workers in the construction site said they were sexually...  
						  More Information »
« Less Information
"
"Nigdale, Maharashtra, India",18.9068356,75.6741579,Catcalls/Whistles," Group of young boys passing comments  
						  More Information »
« Less Information
"
"Vishvavidalaya Marg, St Stephen's College, University Enclave, Civil Lines, New Delhi, Delhi 110007, India",28.681453,77.18511224615912,Ogling/Facial Expressions/Staring," victim was subjected to fear, all of a sudden, when the boy standing on the other side of the bus stop made obscene facial expressions .  
						  More Information »
« Less Information
"
"Bhim Nagar, Andheri East, Mumbai, Maharashtra 400047, India",19.1158835,72.854202,Stalking," Staking and indecent messages to a friend who is  from north east  
						  More Information »
« Less Information
"
"Lohar Chawl Ln, Wanjawadi, Mahim West, Mahim, Mumbai, Maharashtra 400016, India",19.0419707,72.84289,Ogling/Facial Expressions/Staring," whisteling,catcalling and groping has become a frequent thing and no proper lighting is very unsafe for women  
						  More Information »
« Less Information
"
"Poonam Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.1429335,72.8552066,Ogling/Facial Expressions/Staring," Happened at P.A.M.G.P garden, near the market  
						  More Information »
« Less Information
"
", Sector-19, Airoli, Navi Mumbai, Maharashtra 400708, India",19.1582719,72.9967088,Touching /Groping," travelling in buses is difficult,especially during rush hours.  
						  More Information »
« Less Information
"
"Block D, Saroop Nagar, Bhalswa, New Delhi, Delhi 110042, India",28.6138954,77.2090057,Stalking," my neighbor would follow me whenever i went to the toilet complex. I kept ignoring him. Then one day he just entered the women's toilet and...  
						  More Information »
« Less Information
"
"modinagar, Uttar Pradesh India",28.8249937,77.54293140797301,Commenting," the incident took plae in modinagar,UP.I was on my way to my home wherein i underwent through of the worst situation of my life. i was passing...  
						  More Information »
« Less Information
"
"Block E, Jhandewalan Extension, Jhandewalan, New Delhi, Delhi 110005, India",28.6443188,77.1999165,Commenting," a lady while going to the temple was being teased when two-three boys younger to her were commenting n her.  
						  More Information »
« Less Information
"
"Gheso Sol, West Bengal 721147, India",22.8456298,87.3362997,Taking pictures," A young boy took pictures when i was walking  
						  More Information »
« Less Information
"
"Borivali West, Mumbai, Maharashtra 400092, India",19.2294561,72.8479905,Touching /Groping," while travelling in the rickshaw, a man tried to grope my breasts  
						  More Information »
« Less Information
"
"Block A, Dilshad Garden, New Delhi, Delhi, India",28.6817299,77.3281172,Catcalls/Whistles," a lady who was going back from her office to her place in the evening heard somebody whistling at her but she didn't pay too much attention...  
						  More Information »
« Less Information
"
"soniwadi , Borivali West, Mumbai, Maharashtra 400092, India",19.2294561,72.8479905,Commenting," while learning to ride my 2 wheeler, 3 boys used to comment daily.  
						  More Information »
« Less Information
"
"Eksar, Borivali West, Mumbai, Maharashtra, India",19.23773105,72.84500138038518,Catcalls/Whistles," Catcalling and whistling  
						  More Information »
« Less Information
"
"Shamiana Building, St Veronica Rd, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India",19.0537259,72.8275798,Catcalls/Whistles," someone whistled at me  
						  More Information »
« Less Information
"
"Bandra, Bandra East to West Railway Foot-Bridge, Bairam Naupada, Bandra West, Mumbai, Maharashtra 400050, India",19.0583358,72.8302669,Commenting," While going to bkc from the station, few guys were cm=ommenting.  
						  More Information »
« Less Information
"
"Senapati Bapat Marg, Matunga Central Railway Workshop, Hanuman Nagar, Matunga West, Mumbai, Maharashtra 400016, India",19.0317259,72.8433917,Catcalls/Whistles," A few boys screamt from the train. This has happened a couple of times  
						  More Information »
« Less Information
"
"Chowpatty, Girgaon, Mumbai, Maharashtra, India",18.955151700000002,72.81083460942585,Commenting," We were once at chowpatty, a few unknown boys came and started talking and commenting  
						  More Information »
« Less Information
"
"Andheri, Railway Colony, Andheri East, Andheri, Maharashtra 400053, India",19.11906045,72.8481916632006,Stalking," A man followed us from andheri station to bandra station  
						  More Information »
« Less Information
"
